Year,Month,Day,country,country_txt,region,region_txt,provstate,city,latitude,longitude,summary,alternative_txt,attacktype1_txt,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,gname,motive,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,nkill,nwound,addnotes,scite1,scite2,scite3
2017,5,19,217,United States,1,North America,Florida,Tampa,28.088984999999997,-82.403127,"05/19/2017: An assailant, identified as Devon Arthurs, shot and killed Jeremy Himmelman and Andrew Oneschuk at their shared apartment in Tampa, Florida, United States. This was one of two attacks by Arthurs on the same day. Arthurs claimed responsibility for the incident and stated that he had targeted Himmelman and Oneschuk, who were two of his roommates as well as alleged neo-Nazis and fellow members of the Atomwaffen Division, because they had ""disrespected"" his conversion to Islam in the year prior to the attack. He also made statements that he was frustrated about global anti-Muslim sentiment and United States airstrikes in the Muslim world.",,Armed Assault,Private Citizens & Property,68.0,Named Civilian,Not Applicable,"Civilians: Jeremy Himmelman, Andrew Oneschuk",217.0,United States,Muslim extremists,"An unaffiliated individual, identified as Devon Arthurs, claimed responsibility for the incident and stated that he targeted his roommates because they had ""disrespected"" his conversion to Islam. He also stated that he was frustrated about global anti-Muslim sentiment and United States (US) airstrikes within the Muslim world.",5,Firearms,4.0,Rifle/Shotgun (non-automatic),2.0,0.0,"Arthurs claimed that the victims, along with another roommate Brandon Russell, had been planning to carry out terrorist attacks motivated by their neo-Nazi and white supremacist beliefs.","""'Neo-Nazi' aimed to hit Turkey Point nuclear plant, Tampa murder suspect tells police,"" Miami Herald, June 14, 2017.","""How an 18-year-old gamer went from neo-Nazi to Muslim to alleged killer,"" VICE News, May 25, 2017.","""Police: Florida suspect killed neo-Nazi roommates to stop terrorism,"" UPI, May 23, 2017."
2017,5,19,217,United States,1,North America,Florida,Tampa,28.088081,-82.40470400000001,"05/19/2017: An assailant, identified as Devon Arthurs, held three people hostage at Green Planet Smoke Shop in Tampa, Florida, United States. Police arrived at the shop several minutes later, after which one hostage escaped and Arthurs released the remaining two hostages unharmed. This was one of two attacks by Arthurs on the same day. Arthurs, who had previously identified as a member of the neo-Nazi Atomwaffen Division, claimed responsibility for the incident and made statements during the attack that he was frustrated about global anti-Muslim sentiment and United States airstrikes in the Muslim world.",,Hostage Taking (Barricade Incident),Business,7.0,Retail/Grocery/Bakery,Green Planet Smoke Shop,Shop,217.0,United States,Muslim extremists,"An unaffiliated individual, identified as Devon Arthurs, claimed responsibility for the incident and stated that he was frustrated about global anti-Muslim sentiment and United States (US) airstrikes within the Muslim world.",5,Firearms,3.0,Handgun,0.0,0.0,,"""'Neo-Nazi' aimed to hit Turkey Point nuclear plant, Tampa murder suspect tells police,"" Miami Herald, June 14, 2017.","""How an 18-year-old gamer went from neo-Nazi to Muslim to alleged killer,"" VICE News, May 25, 2017.","""Police: Florida suspect killed neo-Nazi roommates to stop terrorism,"" UPI, May 23, 2017."
2017,5,22,603,United Kingdom,8,Western Europe,England,Manchester,53.488228,-2.244026,"05/22/2017: A suicide bomber, identified as Salman Abedi, detonated at the Manchester Arena following an Ariana Grande concert in Manchester, England, United Kingdom. In addition to the assailant, at least 22 people were killed and 119 people were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility and stated that the attack was carried out in response to ""transgressions against the lands of the Muslims.""",,Bombing/Explosion,Business,11.0,Entertainment/Cultural/Stadium/Casino,Manchester Arena,Ariana Grande Concert,216.0,Great Britain,Islamic State of Iraq and the Levant (ISIL),The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident and stated that the attack was carried out in retaliation for airstrikes in Iraq.,6,Explosives,13.0,Suicide (carried bodily by human being),23.0,119.0,"The victims included British civilians Paul McIver, Michelle Kiss, Nell Jones, Jane Tweddle-Taylor, Courtney Boyle, Philip Tron, Chloe Rutherford, Liam Curry, Sorrell Leczkowski, Olivia Campbell, Kelly Brewster, Martyn Hett, Eilidh MacLeod, Alison Howe, Lisa Lees, Saffie Rose Roussos, John Atkinson, Laura MacIntyre, Claire Brewster, Hollie Booth, and Wendy Fawell; and Polish civilians Angelika Klis and Marcin Klis.","""Manchester attack: Extradition bid for Salman Abedi's brother,"" BBC Online, November 1, 2017.","""Manchester Bomber Met With ISIS Unit in Libya, Officials Say,"" The New York Times, June 3, 2017.","""Manchester Bombing: What We Know and Don’t Know,"" The New York Times, May 22, 2017."
2017,5,23,160,Philippines,5,Southeast Asia,Lanao del Sur,Marawi,8.006769,124.28398899999999,"05/23/2017: Assailants raided Amai Pakpak Medical Center and held hospital staff and patients hostage in Marawi, Lanao del Sur, Philippines. Two people were killed and the remaining 78 hostages were rescued on May 24, 2017. This was one of seven coordinated attacks in Marawi on this date. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents. Sources also attributed the attacks to the Maute Group, the Abu Sayyaf Group (ASG), and the Bangsamoro Islamic Freedom Movement (BIFM).",,Hostage Taking (Barricade Incident),Business,6.0,Medical/Pharmaceutical,Amai Pakpak Medical Center (APMC),Hospital,160.0,Philippines,Islamic State of Iraq and the Levant (ISIL),"The specific motive is unknown; however, sources noted that the attack occurred following a military raid targeting the Abu Sayyaf Group (ASG) leader.",5,Firearms,5.0,Unknown Gun Type,2.0,,,"""1ST LEAD,"" Deutsche Presse-Agentur, May 23, 2017.","""Singapore: Philippine military bomb Islamist militants in urban battle,"" Channel NewsAsia Online, May 27, 2017.","""Battle for Marawi rages,"" Journal Online, May 25, 2017."
2017,5,23,160,Philippines,5,Southeast Asia,Lanao del Sur,Marawi,8.000791,124.297417,"05/23/2017: Assailants set fire to Dansalan College in Marawi, Lanao del Sur, Philippines. There were no reported casualties. This was one of seven coordinated attacks in Marawi on this date. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents. Sources also attributed the attacks to the Maute Group, the Abu Sayyaf Group (ASG), and the Bangsamoro Islamic Freedom Movement (BIFM).",,Facility/Infrastructure Attack,Educational Institution,49.0,School/University/Educational Building,Dansalan College,College,160.0,Philippines,Islamic State of Iraq and the Levant (ISIL),"The specific motive is unknown; however, sources noted that the attack occurred following a military raid targeting the Abu Sayyaf Group (ASG) leader.",8,Incendiary,18.0,Arson/Fire,0.0,0.0,,"""Philippines' fight against Daesh enters 5th day,"" Anadolu Ajansi, May 27, 2017.","""Battle for Marawi rages,"" Journal Online, May 25, 2017.","""Philippines troops rescue 78 hostages, kills 13 ISIS-linked terrorists,"" Ani News, May 25, 2017."
2017,5,23,160,Philippines,5,Southeast Asia,Lanao del Sur,Marawi,8.005161,124.287527,"05/23/2017: Assailants set up a checkpoint and stopped a truck carrying Christian civilians in Marawi, Lanao del Sur, Philippines. Nine people were executed in the attack. This was one of seven coordinated attacks in Marawi on this date. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents. Sources also attributed the attacks to the Maute Group, the Abu Sayyaf Group (ASG), and the Bangsamoro Islamic Freedom Movement (BIFM).",,Hostage Taking (Kidnapping),Private Citizens & Property,69.0,Religion Identified,Not Applicable,Christian Civilians,160.0,Philippines,Islamic State of Iraq and the Levant (ISIL),"The specific motive is unknown; however, sources noted that the attack occurred following a military raid targeting the Abu Sayyaf Group (ASG) leader.",5,Firearms,5.0,Unknown Gun Type,9.0,0.0,,"""Philippines' fight against Daesh enters 5th day,"" Anadolu Ajansi, May 27, 2017.","""Battle for Marawi rages,"" Journal Online, May 25, 2017.","""Philippines troops rescue 78 hostages, kills 13 ISIS-linked terrorists,"" Ani News, May 25, 2017."
2017,5,23,160,Philippines,5,Southeast Asia,Lanao del Sur,Marawi,8.001314,124.293493,"05/23/2017: Assailants raided the Cathedral of Our Lady Help of Christians in Marawi, Lanao del Sur, Philippines. At least 15 people were abducted and the church was set on fire in the attack. At least two hostages, including the priest and a teacher, were rescued on September 16, 2017 while the fate of the remaining victims is unknown. This was one of seven coordinated attacks in Marawi on this date. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents. Sources also attributed the attacks to the Maute Group, the Abu Sayyaf Group (ASG), and the Bangsamoro Islamic Freedom Movement (BIFM).",,Hostage Taking (Kidnapping),Religious Figures/Institutions,86.0,Place of Worship,Cathedral of Our Lady Help of Christians,Cathedral,160.0,Philippines,Islamic State of Iraq and the Levant (ISIL),"The specific motive is unknown; however, sources noted that the attack occurred following a military raid targeting the Abu Sayyaf Group (ASG) leader.",5,Firearms,5.0,Unknown Gun Type,,,"The victims included Father Teresito Suganob, Wendelyn Mayornita, and Professor Nik-nik. Hostage numbers conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""Fr. Chito presented to media in Camp Aguinaldo,"" Philippines News Agency, September 18, 2017.","""Philippines: Captive priest relays Maute demands in video,"" Philstar.com, May 30, 2017.","""Battle for Marawi rages,"" Journal Online, May 25, 2017."
2017,5,23,160,Philippines,5,Southeast Asia,Lanao del Sur,Marawi,8.004016,124.28718400000001,"05/23/2017: Assailants raided and set fire to Malabang District Jail in Marawi, Lanao del Sur, Philippines. There were no reported casualties. This was one of seven coordinated attacks in Marawi on this date and one of two attacks on jails, across which 107 inmates were freed. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents. Sources also attributed the attacks to the Maute Group, the Abu Sayyaf Group (ASG), and the Bangsamoro Islamic Freedom Movement (BIFM).",,Facility/Infrastructure Attack,Police,26.0,Prison/Jail,Philippine Bureau of Jail Management and Penology,Malabang District Jail,160.0,Philippines,Islamic State of Iraq and the Levant (ISIL),"The specific motive is unknown; however, sources noted that the attack occurred following a military raid targeting the Abu Sayyaf Group (ASG) leader.",5,Firearms,5.0,Unknown Gun Type,0.0,0.0,,"""Philippines' fight against Daesh enters 5th day,"" Anadolu Ajansi, May 27, 2017.","""Philippines troops rescue 78 hostages, kills 13 ISIS-linked terrorists,"" Ani News, May 25, 2017.","""Battle for Marawi rages,"" Journal Online, May 25, 2017."
2017,5,23,160,Philippines,5,Southeast Asia,Lanao del Sur,Marawi,8.004016,124.28718400000001,"05/23/2017: Assailants raided and set fire to Marawi City Jail in Marawi, Lanao del Sur, Philippines. There were no reported casualties. This was one of seven coordinated attacks in Marawi on this date and one of two attacks on jails, across which 107 inmates were freed. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents. Sources also attributed the attacks to the Maute Group, the Abu Sayyaf Group (ASG), and the Bangsamoro Islamic Freedom Movement (BIFM).",,Facility/Infrastructure Attack,Police,26.0,Prison/Jail,Philippine Bureau of Jail Management and Penology,Marawi City Jail,160.0,Philippines,Islamic State of Iraq and the Levant (ISIL),"The specific motive is unknown; however, sources noted that the attack occurred following a military raid targeting the Abu Sayyaf Group (ASG) leader.",5,Firearms,5.0,Unknown Gun Type,0.0,0.0,,"""Philippines' fight against Daesh enters 5th day,"" Anadolu Ajansi, May 27, 2017.","""Philippines troops rescue 78 hostages, kills 13 ISIS-linked terrorists,"" Ani News, May 25, 2017.","""Battle for Marawi rages,"" Journal Online, May 25, 2017."
2017,5,23,160,Philippines,5,Southeast Asia,Lanao del Sur,Marawi,8.004016,124.28718400000001,"05/23/2017: Assailants stopped an ambulance and killed two people in Marawi, Lanao del Sur, Philippines. This was one of seven coordinated attacks in Marawi on this date. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents. Sources also attributed the attacks to the Maute Group, the Abu Sayyaf Group (ASG), and the Bangsamoro Islamic Freedom Movement (BIFM).",,Armed Assault,Other,63.0,Ambulance,Unknown,Ambulance,160.0,Philippines,Islamic State of Iraq and the Levant (ISIL),"The specific motive is unknown; however, sources noted that the attack occurred following a military raid targeting the Abu Sayyaf Group (ASG) leader.",5,Firearms,5.0,Unknown Gun Type,2.0,0.0,,"""Philippines' fight against Daesh enters 5th day,"" Anadolu Ajansi, May 27, 2017.","""Philippines troops rescue 78 hostages, kills 13 ISIS-linked terrorists,"" Ani News, May 25, 2017.","""Battle for Marawi rages,"" Journal Online, May 25, 2017."
2017,6,3,603,United Kingdom,8,Western Europe,England,London,51.504387,-0.140041,"06/03/2017: Three assailants driving a van ran over pedestrians along the London Bridge in London, England, United Kingdom. The assailants, wearing fake suicide vests, then crashed the van on Borough High Street. After exiting the vehicle, the assailants ran towards the nearby Borough Market, stabbing civilians in pubs and restaurants along the way. All three assailants were shot and killed by security forces on Stoney Street. In addition, eight civilians were killed and 48 civilians were injured in the attack. The assailants were identified as Khuram Butt, Rachid Redouane, and Youssef Zaghba. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attacks; however, the connection between the group and the assailants could not be confirmed.",,Armed Assault,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,999.0,Multinational,Jihadi-inspired extremists,"The specific motive is unknown; however, sources noted that Khuram Butt had watched Islamic State of Iraq and the Levant (ISIL) videos and ISIL propaganda was found on Youssef Zaghba's mobile phone.",9,Melee,23.0,Knife or Other Sharp Object,11.0,48.0,"The Islamic State of Iraq and the Levant (ISIL) claimed responsibility and stated that the attack was carried out in retaliation for a missile with ""love from Manchester"" written on it that was used in Syria. Among the victims killed were French citizens Sebastien Belanger, Alexandre Pigeard, and Xavier Thomas; Spanish citizen Ignacio Echeverria; Australian citizens Sara Zelenak and Kristy Boden; Canadian citizen Christine Archibald; and English citizen James McMullan. Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""London attack: Who were the attackers?,"" BBC, June 28, 2017.","""London attack: Men 'wanted to use 7.5 tonne lorry',"" BBC, June 9, 2017.","""London Bridge: more arrests as police tell how terrorists wanted to use truck,"" The Guardian, June 10, 2017."
2017,6,3,6,Algeria,10,Middle East & North Africa,Tebessa,Bir El Ater,34.752182,8.058859,"06/03/2017: An explosive device detonated in Bir El Ater, Tebessa, Algeria. At least two soldiers were killed and four civilians were injured in the blast. Three assailants, identified as Muslim extremists, were arrested by security forces and confessed to planting the device.",,Bombing/Explosion,Military,29.0,Military Unit/Patrol/Convoy,People's National Army (ANP),Convoy,6.0,Algeria,Muslim extremists,,6,Explosives,17.0,Other Explosive Type,2.0,4.0,,"""Homemade bomb  claims 2 soldiers’  lives in Algeria,"" The Gulf Today, June 4, 2017.","""Two Soldiers Wounded in a Terrorist Attack in Algeria,"" Morocco World News, June 3, 2017.","""Algeria arrests three suspected Islamists after blast,"" AfricaNewsDesk.com, June 5, 2017."
2017,6,3,38,Canada,1,North America,Ontario,Toronto,43.758004,-79.22635600000001,"06/03/2017: A female assailant wearing an Islamic State bandana and shouting ""Allahu Akbar"" attempted to assault customers and employees with a golf club and knife in a Canadian Tire store in Toronto, Canada. One employee was injured in the attack. Police arrested Rehab Dughmosh in connection with the attack and charged her with multiple terrorism related offenses. At her trial, Dughmosh pledged allegiance to Abu Bakr al-Baghdadi, the leader of the Islamic State of Iraq and the Levant (ISIL).",,Armed Assault,Business,7.0,Retail/Grocery/Bakery,"Canadian Tire Corporation, Limited",Store,38.0,Canada,Jihadi-inspired extremists,"An unaffiliated individual, identified as Rehab Dughmosh, claimed responsibility for the incident and pledged allegiance to the Islamic State of Iraq and the Levant (ISIL).",9,Melee,23.0,Knife or Other Sharp Object,0.0,1.0,"Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""Woman who pledged allegiance to ISIS after alleged Canadian Tire attack appears in court by video,"" CBC News, August 21, 2017.","""Woman facing terror charges forced to appear in court: 'You are all infidels',"" CTV News, August 21, 2017.","""RCMP lays terror charges against woman accused of wielding a knife at Canadian Tire,"" The Hamilton Spectator, July 5, 2017."
2017,6,4,160,Philippines,5,Southeast Asia,Maguindanao,Tukanalipao,6.93111,124.505,"06/04/2017: Assailants opened fire on Philippine Army (PA) soldiers in Tukanalipao, Maguindanao, Philippines. At least four people, including one soldier and three assailants, were killed in the ensuing clash. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack. Sources also attributed the incident to the Abu Sayyaf Group (ASG), the Maute Group, and Jamaatul Muhajirin Wal Ansar (JMWA). Other sources suspected that the attack was carried out by the Bangsamoro Islamic Freedom Movement (BIFM), which denied involvement.",Insurgency/Guerilla Action,Armed Assault,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Philippine Army (PA),40th Infantry Battalion Soldiers,160.0,Philippines,Islamic State of Iraq and the Levant (ISIL),,5,Firearms,3.0,Handgun,4.0,0.0,"Casualty numbers conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.","""Soldiers foil attempt to take over military post,"" Philippine Star, June 6, 2017.","""Troops foil attack in Maguindanao,"" Philippine Star, June 6, 2017.","""4 BIFF bandits, soldier killed in Mamasapano encounter,"" Philippine Star, June 5, 2017."
2017,6,5,14,Australia,12,Australasia & Oceania,Victoria,Brighton,-37.906633,145.007628,"06/05/2017: An assailants took a sex worker hostage at the Buckingham Serviced Apartments on Bay Street in Brighton, Victoria, Australia. At least two people, including the assailant, were killed and three Victoria Police officers were injured in the incident. The hostage was released a few hours later. Yacqub Khayre claimed responsibility and stated that he carried out the attack on behalf of the Islamic State of Iraq and the Levant (ISIL) and Al-Qaida.",,Hostage Taking (Barricade Incident),Police,25.0,Police Security Forces/Officers,Victoria Police,Officers,14.0,Australia,Jihadi-inspired extremists,"An unaffiliated individual, identified as Yacqub Khayre, claimed responsibility for the incident and stated that he carried out the attack on behalf of the Islamic State of Iraq and the Levant (ISIL) and Al-Qaida.",5,Firearms,5.0,Unknown Gun Type,2.0,3.0,"The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident; however, Khayre's connection to ISIL could not be confirmed. Furthermore, Khayre had previous been linked to Al-Shabaab. Casualty numbers conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""Australia police regard Melbourne attack as 'act of terrorism',"" Jerusalem Post, June 5, 2017.","""REFUGEE TO JIHAD,"" The Daily Telegraph (Australia), June 7, 2017.","""Weakling, deserter and a   jihadi   of convenience,"" The Australian, June 7, 2017."
